Marka,Yil,Kilometre,Talep_Skoru,Fiyat
Nissan,2000.0,345000.0,85,379750.0
Nissan,2006.0,301000.0,85,285000.0
Nissan,2008.0,273000.0,85,375000.0
Nissan,2005.0,209500.0,85,409500.0
Nissan,2008.0,258000.0,85,405000.0
Nissan,2004.0,326000.0,85,378000.0
Nissan,2005.0,112000.0,85,465000.0
Nissan,2014.0,133000.0,85,649500.0
Nissan,2004.0,272000.0,85,400000.0
Nissan,1995.0,286500.0,85,339000.0
Nissan,2006.0,208000.0,85,305000.0
Nissan,1999.0,232000.0,85,295000.0
Nissan,2006.0,256000.0,85,375000.0
Nissan,2012.0,256000.0,85,430000.0
Nissan,2011.0,138000.0,85,510000.0
Nissan,2004.0,181000.0,85,475000.0
Nissan,2000.0,355000.0,85,290000.0
Nissan,2007.0,325000.0,85,370000.0
Nissan,2016.0,209000.0,85,470000.0
Nissan,2010.0,134000.0,85,565000.0
Nissan,1999.0,265500.0,85,335000.0
Nissan,2005.0,281000.0,85,435000.0
Nissan,2005.0,246000.0,85,375000.0
Nissan,2004.0,236000.0,85,430000.0
Nissan,1997.0,350000.0,85,285000.0
Nissan,2005.0,194600.0,85,408000.0
Nissan,2004.0,370000.0,85,385000.0
Nissan,2016.0,113000.0,85,760000.0
Nissan,2004.0,320000.0,85,270000.0
Nissan,2009.0,222500.0,85,455000.0
Nissan,1998.0,342150.0,85,240000.0
Nissan,2006.0,104000.0,85,460000.0
Nissan,2016.0,57000.0,85,1360000.0
Nissan,1997.0,243000.0,85,225000.0
Nissan,2004.0,278000.0,85,285000.0
Nissan,2005.0,291000.0,85,375000.0
Kia,2007.0,80000.0,70,600000.0
Kia,2004.0,230000.0,70,365000.0
Kia,2007.0,190000.0,70,445000.0
Kia,2018.0,140000.0,70,930000.0
Kia,2023.0,6100.0,70,1000000.0
Kia,2006.0,367000.0,70,280000.0
Kia,2013.0,162000.0,70,730000.0
Kia,2013.0,130000.0,70,605000.0
Kia,2005.0,186000.0,70,339000.0
Kia,2012.0,194000.0,70,590000.0
Kia,2007.0,324000.0,70,400000.0
Kia,2012.0,131000.0,70,865000.0
Kia,2015.0,128000.0,70,650000.0
Kia,2016.0,144000.0,70,595000.0
Kia,2004.0,250000.0,70,350000.0
Kia,2015.0,130000.0,70,960000.0
Kia,2010.0,275000.0,70,450000.0
Kia,2005.0,203000.0,70,390000.0
Kia,2008.0,169000.0,70,515000.0
Kia,2010.0,260000.0,70,485000.0
Kia,2008.0,315000.0,70,360000.0
Kia,2011.0,129000.0,70,590000.0
Kia,1998.0,150200.0,70,249000.0
Kia,2013.0,196500.0,70,800000.0
Kia,2011.0,208000.0,70,280000.0
Kia,2005.0,275000.0,70,395000.0
Kia,2000.0,209000.0,70,189000.0
Kia,1993.0,380000.0,70,110000.0
Kia,1997.0,298000.0,70,174750.0
Kia,2005.0,267000.0,70,300000.0
Kia,2023.0,7351.0,70,925000.0
Kia,2015.0,180000.0,70,530000.0
Kia,2012.0,192000.0,70,780000.0
Kia,2015.0,167000.0,70,685000.0
Kia,2011.0,231000.0,70,410000.0
Kia,2017.0,186000.0,70,700000.0
Kia,2017.0,137000.0,70,715000.0
Kia,2011.0,155000.0,70,450000.0
Kia,2005.0,122000.0,70,325900.0
Kia,2011.0,217000.0,70,580000.0
Kia,2000.0,179000.0,70,285000.0
Kia,2020.0,19000.0,70,1100000.0
Kia,2011.0,188700.0,70,485000.0
Kia,2010.0,300000.0,70,200000.0
Kia,2015.0,103000.0,70,695000.0
Hyundai,2015.0,127000.0,80,735500.0
Kia,2005.0,130000.0,70,325000.0
Kia,2015.0,83000.0,70,650000.0
Kia,2008.0,234000.0,70,479000.0
Hyundai,2010.0,127000.0,80,675500.0
Kia,2021.0,52500.0,70,930000.0
Kia,2011.0,164625.0,70,565000.0
Hyundai,2010.0,221000.0,80,475000.0
Hyundai,2008.0,312000.0,80,350000.0
Hyundai,2001.0,217000.0,80,300000.0
Hyundai,2016.0,166000.0,80,674000.0
Hyundai,2012.0,134500.0,80,810000.0
Hyundai,2008.0,210000.0,80,365000.0
Hyundai,2005.0,224000.0,80,420000.0
Hyundai,2000.0,330000.0,80,298000.0
Hyundai,2010.0,186000.0,80,530000.0
Hyundai,2010.0,140000.0,80,380000.0
Hyundai,2005.0,299000.0,80,345000.0
Hyundai,2002.0,300000.0,80,330000.0
Hyundai,2017.0,152000.0,80,630000.0
Hyundai,1993.0,405000.0,80,160000.0
Hyundai,2014.0,87500.0,80,885000.0
Hyundai,2005.0,325000.0,80,430000.0
Hyundai,2009.0,189000.0,80,475000.0
Hyundai,2023.0,15600.0,80,1265000.0
Hyundai,2011.0,255000.0,80,435000.0
Hyundai,2008.0,247000.0,80,455000.0
Hyundai,2012.0,300000.0,80,380000.0
Hyundai,2007.0,171000.0,80,550000.0
Hyundai,2000.0,185000.0,80,230000.0
Hyundai,2015.0,194000.0,80,935000.0
Hyundai,2012.0,213000.0,80,485000.0
Hyundai,2020.0,56400.0,80,1300000.0
Hyundai,2006.0,173200.0,80,350000.0
Hyundai,1998.0,249000.0,80,292000.0
Hyundai,2009.0,94000.0,80,435000.0
Hyundai,2012.0,212000.0,80,460000.0
Hyundai,2008.0,232300.0,80,270000.0
Hyundai,1998.0,228000.0,80,240000.0
Hyundai,2011.0,195000.0,80,370000.0
Hyundai,2008.0,295500.0,80,370000.0
Hyundai,2005.0,262682.0,80,250000.0
Hyundai,2010.0,600000.0,80,220000.0
Hyundai,2022.0,24100.0,80,1150000.0
Hyundai,2020.0,60000.0,80,1049000.0
Hyundai,2012.0,205282.0,80,369900.0
Hyundai,2017.0,107000.0,80,750000.0
Hyundai,2006.0,530000.0,80,320000.0
Hyundai,2017.0,88000.0,80,835000.0
Hyundai,2015.0,147000.0,80,720000.0
Hyundai,2016.0,215000.0,80,800000.0
Hyundai,2009.0,112000.0,80,535000.0
Hyundai,1998.0,310000.0,80,295000.0
Hyundai,2006.0,269000.0,80,310000.0
Hyundai,2009.0,130000.0,80,700000.0
Dacia,2020.0,100000.0,75,839000.0
Dacia,2006.0,246750.0,75,265000.0
Dacia,2005.0,403000.0,75,229500.0
Dacia,2012.0,473000.0,75,345000.0
Dacia,2020.0,100000.0,75,855000.0
Dacia,2006.0,132230.0,75,455000.0
Dacia,2013.0,143000.0,75,465000.0
Dacia,2014.0,450000.0,75,397500.0
Dacia,2016.0,160000.0,75,550000.0
Dacia,2018.0,126000.0,75,710000.0
Dacia,2007.0,324000.0,75,315000.0
Dacia,2020.0,134000.0,75,787000.0
Dacia,2012.0,252000.0,75,655000.0
Dacia,2013.0,340000.0,75,550000.0
Dacia,2014.0,239000.0,75,580000.0
Dacia,2007.0,236000.0,75,325000.0
Dacia,2006.0,300000.0,75,315000.0
Dacia,2017.0,126000.0,75,810000.0
Dacia,2017.0,30000.0,75,750000.0
Dacia,2020.0,93000.0,75,645000.0
Dacia,2006.0,241000.0,75,250000.0
Dacia,2005.0,260000.0,75,200000.0
Dacia,2007.0,380000.0,75,250000.0
Dacia,2004.0,292000.0,75,230000.0
Dacia,2011.0,255000.0,75,472500.0
Dacia,2011.0,200000.0,75,585000.0
Dacia,2018.0,63000.0,75,580000.0
Dacia,2006.0,250000.0,75,260000.0
Dacia,2013.0,90300.0,75,525000.0
Dacia,2015.0,99000.0,75,740000.0
Dacia,2023.0,46000.0,75,1050000.0
Dacia,2008.0,133000.0,75,360000.0
Dacia,2019.0,51000.0,75,650000.0
Dacia,2012.0,807000.0,75,245000.0
Dacia,2012.0,212000.0,75,510000.0
Dacia,2004.0,253800.0,75,220000.0
Dacia,2017.0,183000.0,75,686750.0
Dacia,2016.0,125500.0,75,775000.0
Dacia,2017.0,89000.0,75,600000.0
Dacia,2020.0,52000.0,75,890000.0
Dacia,2004.0,195000.0,75,165000.0
Dacia,2009.0,463000.0,75,225000.0
Dacia,2018.0,92000.0,75,620000.0
Dacia,2005.0,270000.0,75,300000.0
Dacia,2016.0,193000.0,75,575000.0
Dacia,2021.0,50000.0,75,710000.0
Dacia,2005.0,263000.0,75,285750.0
Dacia,2023.0,10000.0,75,1120000.0
Dacia,2011.0,89000.0,75,585000.0
Dacia,2011.0,310000.0,75,295000.0
Nissan,2016.0,114000.0,85,747000.0
Nissan,2008.0,277200.0,85,405000.0
Nissan,2016.0,30000.0,85,779999.0
Nissan,2007.0,185650.0,85,395000.0
Nissan,2016.0,133000.0,85,725000.0
Nissan,2017.0,116000.0,85,700000.0
Nissan,2004.0,297000.0,85,380000.0
Nissan,2009.0,340000.0,85,375000.0
Nissan,1991.0,271000.0,85,170000.0
Nissan,2014.0,114000.0,85,820000.0
Nissan,2017.0,134500.0,85,720000.0
Nissan,1992.0,360000.0,85,170000.0
Nissan,2008.0,76500.0,85,635000.0
Nissan,2017.0,44000.0,85,840000.0
Nissan,2004.0,489000.0,85,320000.0
Nissan,2002.0,252000.0,85,295000.0
Nissan,1991.0,300000.0,85,155000.0
Nissan,1996.0,260000.0,85,300000.0
Nissan,2007.0,290000.0,85,305000.0
Nissan,1997.0,418000.0,85,150000.0
Nissan,2012.0,174000.0,85,595750.0
Nissan,1998.0,214184.0,85,205000.0
Nissan,2009.0,156000.0,85,599750.0
Nissan,2004.0,287500.0,85,325000.0
Nissan,2009.0,256000.0,85,450000.0
Nissan,2007.0,308000.0,85,325000.0
Nissan,2018.0,25000.0,85,759999.0
Nissan,2002.0,310000.0,85,308000.0
Nissan,2011.0,162000.0,85,465000.0
Nissan,2006.0,326000.0,85,350000.0
Nissan,2004.0,241000.0,85,390000.0
Nissan,2016.0,187200.0,85,640000.0
Nissan,2004.0,141000.0,85,465000.0
Nissan,2008.0,65000.0,85,649750.0
Nissan,2010.0,110000.0,85,589999.0
Nissan,2001.0,280400.0,85,255000.0
Nissan,2013.0,219000.0,85,500000.0
Nissan,2000.0,230000.0,85,415000.0
Nissan,2011.0,200150.0,85,700000.0
Nissan,1998.0,334000.0,85,282000.0
Nissan,2005.0,298750.0,85,345000.0
Nissan,2006.0,152000.0,85,390000.0
Nissan,2001.0,265000.0,85,280000.0
Nissan,2005.0,118700.0,85,515000.0
Nissan,2006.0,320000.0,85,410000.0
Nissan,2001.0,330000.0,85,290000.0
Nissan,2006.0,239000.0,85,365000.0
Nissan,2005.0,190000.0,85,410000.0
Nissan,2001.0,312000.0,85,326000.0
Nissan,2006.0,200000.0,85,300000.0
Hyundai,1999.0,312000.0,80,275000.0
Hyundai,2009.0,210000.0,80,410000.0
Hyundai,2006.0,210000.0,80,290000.0
Hyundai,1998.0,310000.0,80,215000.0
Hyundai,1995.0,342000.0,80,180000.0
Hyundai,2000.0,231900.0,80,250000.0
Hyundai,2000.0,262000.0,80,325000.0
Hyundai,2006.0,224000.0,80,415000.0
Hyundai,2013.0,188800.0,80,480000.0
Hyundai,2024.0,6001.0,80,1480000.0
Hyundai,2005.0,235758.0,80,285000.0
Hyundai,2005.0,120000.0,80,253000.0
Hyundai,1997.0,355000.0,80,165000.0
Hyundai,2019.0,95000.0,80,749999.0
Hyundai,2000.0,286000.0,80,230000.0
Hyundai,2005.0,290000.0,80,220000.0
Hyundai,2018.0,38000.0,80,880000.0
Hyundai,2013.0,269552.0,80,629900.0
Hyundai,1998.0,276605.0,80,319500.0
Hyundai,2012.0,215000.0,80,380000.0
Hyundai,2023.0,89600.0,80,928000.0
Hyundai,2006.0,269000.0,80,210000.0
Hyundai,2010.0,263000.0,80,465000.0
Hyundai,2020.0,93000.0,80,1100000.0
Hyundai,2006.0,235000.0,80,317000.0
Hyundai,1997.0,396000.0,80,175000.0
Hyundai,2006.0,229000.0,80,335000.0
Hyundai,2023.0,80000.0,80,1019900.0
Hyundai,2005.0,298000.0,80,360000.0
Hyundai,2008.0,157999.0,80,453000.0
Hyundai,2023.0,55000.0,80,930000.0
Hyundai,2004.0,289000.0,80,335000.0
Hyundai,2006.0,220000.0,80,342000.0
Hyundai,2014.0,196000.0,80,675000.0
Hyundai,2018.0,87250.0,80,1010000.0
Hyundai,2022.0,76000.0,80,929000.0
Hyundai,2024.0,12800.0,80,1649000.0
Hyundai,2004.0,315000.0,80,285000.0
Hyundai,2000.0,363000.0,80,275000.0
Hyundai,1994.0,399200.0,80,185000.0
Hyundai,2014.0,152000.0,80,567750.0
Hyundai,2021.0,33000.0,80,865000.0
Hyundai,2009.0,126000.0,80,540000.0
Hyundai,2005.0,222000.0,80,489950.0
Hyundai,2016.0,63000.0,80,770000.0
Hyundai,2011.0,340000.0,80,330000.0
Hyundai,2008.0,32000.0,80,560000.0
Hyundai,1999.0,240000.0,80,190000.0
Hyundai,2006.0,283000.0,80,307000.0
Hyundai,2011.0,89400.0,80,347000.0
Kia,2000.0,288000.0,70,140000.0
Kia,2015.0,186000.0,70,570000.0
Kia,2004.0,211000.0,70,250000.0
Kia,2020.0,59000.0,70,1100000.0
Kia,2012.0,120250.0,70,700000.0
Kia,2012.0,299000.0,70,610000.0
Kia,2013.0,124000.0,70,685000.0
Kia,2010.0,147000.0,70,410000.0
Kia,2012.0,325000.0,70,385000.0
Kia,2011.0,220000.0,70,555000.0
Kia,2013.0,272000.0,70,440000.0
Kia,2000.0,208000.0,70,280000.0
Kia,2006.0,180000.0,70,359000.0
Kia,2005.0,125000.0,70,380000.0
Kia,2011.0,309000.0,70,390000.0
Kia,2010.0,271500.0,70,505000.0
Kia,2012.0,336000.0,70,585000.0
Kia,2004.0,285815.0,70,255000.0
Kia,2007.0,353500.0,70,330000.0
Kia,2005.0,257000.0,70,355000.0
Kia,2016.0,65000.0,70,910000.0
Kia,2012.0,251000.0,70,550000.0
Kia,2023.0,15500.0,70,1260000.0
Kia,2017.0,192000.0,70,920000.0
Kia,2001.0,287291.0,70,215000.0
Kia,2006.0,232000.0,70,395000.0
Kia,2020.0,69000.0,70,899000.0
Kia,2002.0,292500.0,70,275000.0
Kia,2008.0,310000.0,70,380000.0
Kia,2011.0,250000.0,70,520000.0
Kia,2006.0,440000.0,70,285000.0
Kia,2022.0,18500.0,70,990000.0
Kia,2014.0,364000.0,70,580000.0
Kia,2008.0,275000.0,70,365000.0
Kia,2012.0,187000.0,70,485000.0
Kia,2005.0,253500.0,70,275000.0
Kia,2015.0,173000.0,70,875000.0
Kia,2013.0,111000.0,70,640000.0
Kia,2009.0,255000.0,70,463000.0
Kia,2016.0,139000.0,70,890000.0
Kia,2008.0,99700.0,70,665000.0
Kia,2011.0,292000.0,70,425000.0
Kia,2005.0,178000.0,70,455000.0
Kia,2011.0,221000.0,70,400000.0
Kia,2004.0,389000.0,70,325000.0
Kia,2017.0,220000.0,70,825000.0
Kia,2014.0,179000.0,70,580000.0
Kia,2015.0,110000.0,70,830000.0
Kia,2009.0,387000.0,70,350000.0
Kia,2015.0,224000.0,70,750000.0
Nissan,2006.0,270000.0,85,285000.0
Nissan,2001.0,243500.0,85,295000.0
Nissan,2004.0,280000.0,85,365000.0
Nissan,2009.0,241000.0,85,495000.0
Nissan,2017.0,55000.0,85,859999.0
Nissan,2016.0,47037.0,85,745000.0
Nissan,2010.0,225000.0,85,549000.0
Nissan,2013.0,134000.0,85,775000.0
Nissan,1998.0,300000.0,85,305000.0
Nissan,1991.0,286000.0,85,155000.0
Nissan,1999.0,278000.0,85,225000.0
Nissan,1997.0,270000.0,85,230000.0
Nissan,2000.0,211000.0,85,335000.0
Nissan,1994.0,256000.0,85,260000.0
Nissan,2011.0,240000.0,85,510000.0
Nissan,2008.0,293000.0,85,350000.0
Nissan,1997.0,316000.0,85,325000.0
Nissan,2010.0,95200.0,85,500000.0
Nissan,2008.0,104000.0,85,659999.0
Nissan,2004.0,203000.0,85,375000.0
Nissan,2003.0,368000.0,85,325000.0
Nissan,2016.0,104400.0,85,720000.0
Nissan,2004.0,259800.0,85,265000.0
Nissan,2014.0,270000.0,85,485000.0
Nissan,2005.0,310000.0,85,375000.0
Nissan,2013.0,88541.0,85,705000.0
Nissan,2001.0,250000.0,85,270000.0
Nissan,2014.0,74000.0,85,575000.0
Nissan,2006.0,282000.0,85,300000.0
Nissan,1997.0,342000.0,85,265000.0
Nissan,2020.0,62000.0,85,965000.0
Nissan,2009.0,107000.0,85,485000.0
Nissan,2004.0,224000.0,85,388000.0
Nissan,1997.0,330000.0,85,260000.0
Nissan,1997.0,335000.0,85,305000.0
Nissan,2013.0,73000.0,85,594000.0
Nissan,1998.0,314000.0,85,235000.0
Nissan,2006.0,243000.0,85,380000.0
Nissan,1993.0,340000.0,85,265000.0
Nissan,1996.0,220000.0,85,345000.0
Nissan,2005.0,295000.0,85,240000.0
Nissan,2004.0,235000.0,85,435000.0
Nissan,2009.0,144000.0,85,575000.0
Nissan,2001.0,217000.0,85,340000.0
Nissan,2016.0,143000.0,85,904000.0
Nissan,2000.0,165000.0,85,300000.0
Nissan,2001.0,196000.0,85,335000.0
Nissan,2016.0,118000.0,85,780000.0
Nissan,2016.0,105500.0,85,847500.0
Nissan,1999.0,220000.0,85,340000.0
Dacia,2011.0,248000.0,75,463000.0
Dacia,2009.0,207000.0,75,360000.0
Dacia,2014.0,182000.0,75,630000.0
Dacia,2010.0,253000.0,75,365000.0
Dacia,2005.0,346000.0,75,255000.0
Dacia,2008.0,195000.0,75,290000.0
Dacia,2006.0,253000.0,75,275000.0
Dacia,2020.0,98000.0,75,800000.0
Dacia,2009.0,185000.0,75,400000.0
Dacia,2016.0,175000.0,75,577000.0
Dacia,2021.0,60000.0,75,1150000.0
Dacia,2019.0,190000.0,75,589000.0
Dacia,2017.0,95000.0,75,835000.0
Dacia,2011.0,319800.0,75,410000.0
Dacia,2012.0,198000.0,75,375000.0
Dacia,2017.0,199000.0,75,620000.0
Dacia,2011.0,129000.0,75,475000.0
Dacia,2011.0,198000.0,75,550000.0
Dacia,2005.0,168000.0,75,250000.0
Dacia,2014.0,287000.0,75,470000.0
Dacia,2015.0,213000.0,75,575000.0
Dacia,2011.0,400000.0,75,260000.0
Dacia,2010.0,65000.0,75,450000.0
Dacia,2015.0,225000.0,75,575000.0
Dacia,2012.0,217500.0,75,445000.0
Dacia,2013.0,144000.0,75,390000.0
Dacia,2007.0,296000.0,75,280000.0
Dacia,2009.0,455000.0,75,340000.0
Dacia,2019.0,145000.0,75,610000.0
Dacia,2016.0,110000.0,75,335000.0
Dacia,2005.0,390000.0,75,240000.0
Dacia,2006.0,765000.0,75,215000.0
Dacia,2005.0,200113.0,75,295000.0
Dacia,2004.0,143500.0,75,150000.0
Dacia,2006.0,260000.0,75,269000.0
Dacia,2017.0,170000.0,75,723500.0
Dacia,2018.0,122000.0,75,825000.0
Dacia,2010.0,177178.0,75,475000.0
Dacia,2012.0,315000.0,75,385000.0
Dacia,2016.0,131000.0,75,815000.0
Dacia,2004.0,203000.0,75,240000.0
Dacia,2013.0,520000.0,75,415000.0
Dacia,2004.0,84000.0,75,345000.0
Dacia,2014.0,180000.0,75,425000.0
Dacia,2014.0,210000.0,75,590000.0
Dacia,2011.0,132300.0,75,560000.0
Dacia,2007.0,333000.0,75,320000.0
Dacia,2011.0,204000.0,75,440000.0
Kia,2004.0,279000.0,70,295000.0
Kia,2017.0,170000.0,70,685000.0
Kia,2023.0,10000.0,70,1100000.0
Kia,2007.0,236000.0,70,299999.0
Kia,2014.0,200000.0,70,500000.0
Kia,2007.0,174000.0,70,435000.0
Kia,2015.0,112200.0,70,700000.0
Kia,2016.0,160000.0,70,720000.0
Kia,2012.0,220000.0,70,500000.0
Kia,2007.0,247000.0,70,435000.0
Kia,2011.0,321100.0,70,425000.0
Kia,2016.0,103000.0,70,889500.0
Kia,1998.0,184000.0,70,153000.0
Kia,2011.0,250000.0,70,500000.0
Kia,2014.0,110000.0,70,619000.0
Kia,2017.0,86000.0,70,1180000.0
Kia,2004.0,300000.0,70,300000.0
Kia,2009.0,217000.0,70,370000.0
Kia,2021.0,121000.0,70,729000.0
Kia,2006.0,320000.0,70,290000.0
Kia,2012.0,222034.0,70,655000.0
Kia,2014.0,250000.0,70,515000.0
Kia,2000.0,275000.0,70,249000.0
Kia,2017.0,147000.0,70,930000.0
Kia,2012.0,165000.0,70,670000.0
Kia,2015.0,142100.0,70,630000.0
Kia,2006.0,229000.0,70,410000.0
Kia,2006.0,280000.0,70,355000.0
Kia,2004.0,137000.0,70,390000.0
Kia,2014.0,217000.0,70,700000.0
Kia,2014.0,129000.0,70,630000.0
Kia,2008.0,160000.0,70,235000.0
Kia,2011.0,173000.0,70,420000.0
Kia,2016.0,164000.0,70,820000.0
Kia,2020.0,71000.0,70,940000.0
Kia,2015.0,181000.0,70,570000.0
Kia,2012.0,113800.0,70,440000.0
Kia,2008.0,227000.0,70,450000.0
Kia,2012.0,224500.0,70,515000.0
Kia,2013.0,282500.0,70,650000.0
Kia,2016.0,180000.0,70,460000.0
Kia,2005.0,212000.0,70,535000.0
Kia,2005.0,175000.0,70,370000.0
Kia,2006.0,140000.0,70,500000.0
Kia,2013.0,283000.0,70,415000.0
Kia,2005.0,448000.0,70,290000.0
Kia,2017.0,180000.0,70,830000.0
Kia,2006.0,206000.0,70,370000.0
Hyundai,2012.0,197000.0,80,758000.0
Hyundai,2017.0,83877.0,80,1166000.0
Hyundai,2007.0,326000.0,80,320000.0
Hyundai,2008.0,260000.0,80,565000.0
Hyundai,2006.0,262000.0,80,330000.0
Hyundai,2004.0,267000.0,80,360000.0
Hyundai,2010.0,135000.0,80,388500.0
Hyundai,2013.0,202000.0,80,645000.0
Hyundai,2009.0,234000.0,80,340000.0
Hyundai,2008.0,193000.0,80,485000.0
Hyundai,2008.0,257000.0,80,520000.0
Hyundai,2024.0,16000.0,80,1149000.0
Hyundai,2013.0,77000.0,80,735000.0
Hyundai,2012.0,156000.0,80,925000.0
Hyundai,2010.0,103000.0,80,639000.0
Kia,2011.0,163000.0,70,510000.0
Hyundai,2011.0,192000.0,80,389950.0
Hyundai,2024.0,15500.0,80,1145000.0
Hyundai,2012.0,232000.0,80,410000.0
Hyundai,2016.0,112000.0,80,715000.0
Hyundai,2016.0,938000.0,80,350000.0
Hyundai,2004.0,274000.0,80,289750.0
Hyundai,2008.0,148000.0,80,310000.0
Hyundai,2015.0,192500.0,80,595000.0
Hyundai,2012.0,292000.0,80,550000.0
Hyundai,2017.0,97000.0,80,835000.0
Hyundai,2015.0,155500.0,80,695000.0
Hyundai,2018.0,256000.0,80,500000.0
Hyundai,2012.0,209500.0,80,525000.0
Hyundai,2019.0,193000.0,80,725000.0
Hyundai,2012.0,169000.0,80,398000.0
Hyundai,2008.0,260000.0,80,574999.0
Hyundai,2012.0,159500.0,80,445000.0
Hyundai,2015.0,206900.0,80,670000.0
Hyundai,2012.0,286000.0,80,492000.0
Hyundai,2012.0,175000.0,80,444000.0
Hyundai,2010.0,87000.0,80,435000.0
Hyundai,2001.0,130000.0,80,315000.0
Hyundai,2009.0,183000.0,80,465000.0
Hyundai,2005.0,230500.0,80,365000.0
Hyundai,2005.0,360000.0,80,232500.0
Hyundai,2014.0,194000.0,80,645000.0
Hyundai,2001.0,343000.0,80,355000.0
Hyundai,2017.0,155000.0,80,1060000.0
Hyundai,2009.0,82260.0,80,495000.0
Hyundai,2012.0,278000.0,80,395000.0
Hyundai,2005.0,230479.0,80,365000.0
Hyundai,2014.0,123000.0,80,735000.0
Hyundai,2023.0,32000.0,80,945000.0
Hyundai,2014.0,215000.0,80,839000.0
Hyundai,2018.0,127500.0,80,930000.0
Nissan,1997.0,388000.0,85,248000.0
Nissan,2016.0,85700.0,85,840000.0
Nissan,2006.0,184000.0,85,495000.0
Nissan,2011.0,176000.0,85,620000.0
Nissan,2007.0,213000.0,85,425000.0
Nissan,1997.0,205000.0,85,257500.0
Nissan,2000.0,259000.0,85,367500.0
Nissan,1997.0,333333.0,85,285000.0
Nissan,2011.0,96000.0,85,685000.0
Nissan,2014.0,252000.0,85,510000.0
Nissan,2012.0,88000.0,85,699000.0
Nissan,2006.0,335000.0,85,345500.0
Nissan,2011.0,111500.0,85,580000.0
Nissan,2005.0,280000.0,85,272000.0
Nissan,2005.0,170000.0,85,402000.0
Nissan,2013.0,78500.0,85,575000.0
Nissan,2003.0,312000.0,85,330000.0
Nissan,2013.0,127000.0,85,540000.0
Nissan,2004.0,285000.0,85,350000.0
Nissan,2011.0,175000.0,85,380000.0
Nissan,2007.0,261500.0,85,471000.0
Nissan,2006.0,199000.0,85,575000.0
Nissan,1998.0,212000.0,85,295000.0
Nissan,1996.0,236000.0,85,200000.0
Nissan,1991.0,455750.0,85,158000.0
Nissan,2018.0,26900.0,85,850000.0
Nissan,1987.0,445000.0,85,105000.0
Nissan,2005.0,350000.0,85,320000.0
Nissan,1997.0,360000.0,85,250000.0
Nissan,2004.0,176300.0,85,450000.0
Nissan,2004.0,259000.0,85,385000.0
Nissan,1992.0,453000.0,85,210000.0
Nissan,2018.0,110856.0,85,669000.0
Nissan,2008.0,171000.0,85,400000.0
Nissan,2006.0,192000.0,85,445000.0
Nissan,2001.0,279200.0,85,285000.0
Nissan,1990.0,335000.0,85,130000.0
Nissan,2008.0,102000.0,85,485000.0
Nissan,2004.0,297900.0,85,400000.0
Nissan,2008.0,290000.0,85,367500.0
Nissan,2001.0,116000.0,85,414000.0
Nissan,1998.0,298000.0,85,225000.0
Nissan,1997.0,334000.0,85,240000.0
Nissan,2001.0,226000.0,85,300000.0
Nissan,2001.0,204000.0,85,280000.0
Nissan,1999.0,232000.0,85,315000.0
Nissan,2016.0,60000.0,85,1300000.0
Nissan,2012.0,143000.0,85,775000.0
Nissan,1998.0,375000.0,85,270000.0
Nissan,2006.0,292000.0,85,310000.0
Kia,2009.0,265000.0,70,480000.0
Kia,2006.0,213000.0,70,365000.0
Kia,2008.0,299000.0,70,290000.0
Kia,2000.0,344000.0,70,179000.0
Kia,2011.0,243000.0,70,560000.0
Kia,2010.0,251000.0,70,535000.0
Kia,2014.0,81000.0,70,715000.0
Kia,2011.0,109144.0,70,420000.0
Kia,2018.0,137500.0,70,750000.0
Kia,2013.0,268000.0,70,835000.0
Kia,2017.0,175000.0,70,985000.0
Kia,2007.0,259000.0,70,300000.0
Kia,2016.0,220000.0,70,820000.0
Kia,2017.0,97000.0,70,1000000.0
Kia,2010.0,345000.0,70,385000.0
Kia,2011.0,213000.0,70,499500.0
Kia,2014.0,147000.0,70,635000.0
Kia,2021.0,79000.0,70,745000.0
Kia,2012.0,145365.0,70,550000.0
Kia,2011.0,199200.0,70,480000.0
Kia,2006.0,283000.0,70,375000.0
Kia,2016.0,252000.0,70,670000.0
Kia,2005.0,196000.0,70,385000.0
Kia,1998.0,326000.0,70,210000.0
Kia,2005.0,328782.0,70,450000.0
Kia,2006.0,299000.0,70,348000.0
Kia,2006.0,267000.0,70,370000.0
Kia,2011.0,320000.0,70,345000.0
Kia,2011.0,194000.0,70,550000.0
Kia,1997.0,362000.0,70,160000.0
Kia,2015.0,151500.0,70,825000.0
Kia,2011.0,260000.0,70,409999.0
Kia,2009.0,269000.0,70,449000.0
Kia,2016.0,82000.0,70,650000.0
Kia,2011.0,214000.0,70,595000.0
Kia,2019.0,66000.0,70,700000.0
Kia,2005.0,189000.0,70,280000.0
Kia,2017.0,72000.0,70,740000.0
Kia,2016.0,162000.0,70,650000.0
Kia,2014.0,138000.0,70,650000.0
Kia,2014.0,142000.0,70,765000.0
Kia,2011.0,85000.0,70,650000.0
Kia,2006.0,320000.0,70,295000.0
Dacia,2012.0,260000.0,75,400000.0
Dacia,2015.0,405000.0,75,582500.0
Kia,2012.0,360000.0,70,639000.0
Kia,2012.0,217500.0,70,675000.0
Kia,2004.0,225232.0,70,290000.0
Kia,2012.0,217500.0,70,675000.0
Kia,1999.0,284000.0,70,215000.0
Kia,2011.0,252000.0,70,425000.0
Dacia,2015.0,135000.0,75,740000.0
Dacia,2007.0,230000.0,75,210000.0
